"auditory_name";"type_name";"day_name";"pair_number";"время начала";"week_type";"статус"
"А-101";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-101";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-102";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-104";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-104";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-104";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
