"auditory_id";"Аудитория";"Тип помещения";"Корпус";"Факультет";"Дата/время занятия";"Дисциплина";"Список групп на этом занятии";"Информация о подгруппах";"Тип занятия";"ID аудитории";"Присутствие преподавателя";"Полное отсутствие студентов";"Ошибка расписания";"Специальный тип";"datetime_parsed";"time_part";"Пара";"Тип недели";"День недели";"Общее количество студентов с учетом подгрупп (ПЛАН)";"Фактическое посещение (ФАКТ)";"Процент посещаемости (факт/план * 100%)";"Разница между планом и фактом"
"70";"Д-503";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"Выполнение ЛР";"ИС.1-24-1(И,О)";"2";"Лабораторная работа";"70";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"13";"2,0";"15,38";"11,0"
"167";"Д-719";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"ИС.1-24-2(И,О)";"0";"Практические (семинарские) занятия";"167";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"14";"6,0";"42,86";"8,0"
"55";"Д-313";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"ТТП.1-24-1(И,О)";"0";"Лекция";"55";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"32";"24,0";"75,0";"8,0"
"38";"Д-217";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"М.3-24-1(И,О)";"0";"Лекция";"38";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"20";"8,0";"40,0";"12,0"
"357";"Д-618";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"Т.1-24-1(И,О)";"0";"Практические (семинарские) занятия";"357";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"28";"16,0";"57,14";"12,0"
"58";"Г-212";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"Т.1-24-2(И,О)";"0";"Практические (семинарские) занятия";"58";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"14,0";"51,85";"13,0"
"2";"Д-716";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"Т.1-24-3(И,О)";"2";"Практические (семинарские) занятия";"2";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"16";"5,0";"31,25";"11,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.1-23-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"22";"17,0";"77,27";"5,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-23-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"26";"13,0";"50,0";"13,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-23-2(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"9,0";"33,33";"18,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.3-23-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"17,0";"62,96";"10,0"
"12";"Д-211";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"ТБ.2-23-1(И,О)";"0";"Практические (семинарские) занятия";"12";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"26";"0,0";"0,0";"26,0"
"16";"Д-616";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"БИ.4-23-1(И,О)";"0";"Практические (семинарские) занятия";"16";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"24";"12,0";"50,0";"12,0"
"57";"Г-207";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"Метод ломаных";"БИ.4-23-2(И,О)";"0";"Практические (семинарские) занятия";"57";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"11";"6,0";"54,55";"5,0"
"96";"А-401";"компьютерный класс";"Корпус А";"корпус А";"2025-10-09 10:10:00";"";"ПИ.1-23-2(И,О)";"0";"Лабораторная работа";"96";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"15";"5,0";"33,33";"10,0"
"150";"Б-316";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"ТТП.1-23-1(И,О)";"0";"Практические (семинарские) занятия";"150";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"23";"13,0";"56,52";"10,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"Т.1-23-1(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"0,0";"0,0";"27,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"Т.1-23-2(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"24";"0,0";"0,0";"24,0"
"52";"Б-302";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"Т.1-23-3(И,О)";"0";"Лекция";"52";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"26";"0,0";"0,0";"26,0"
"87";"Г-217";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"ЭБ.1-23-1(И,О)";"0";"Практические (семинарские) занятия";"87";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"23";"15,0";"65,22";"8,0"
"40";"Д-414";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"СЖД.3-22-1(И,О)";"0";"Практические (семинарские) занятия";"40";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"23";"15,0";"65,22";"8,0"
"80";"Д-317";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"Обязанности ответственного за электрохозяйство";"ТБ.2-22-1(И,О)";"0";"Практические (семинарские) занятия";"80";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"26";"22,0";"84,62";"4,0"
"35";"Д-518";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"БИ.4-22-1(И,О)";"0";"Лекция";"35";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"22";"8,0";"36,36";"14,0"
"116";"Д-514";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"ИС.1-22-1(И,О)";"1";"Лабораторная работа";"116";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"16";"4,0";"25,0";"12,0"
"250";"Г-315";"компьютерный класс";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"Лабораторная работа (Занятие № 6)";"ИС.1-22-1(И,О)";"2";"Лабораторная работа";"250";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"12";"7,0";"58,33";"5,0"
"67";"Д-505";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"ПИ.1-22-1(И,О)";"2";"Лабораторная работа";"67";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"10";"2,0";"20,0";"8,0"
"47";"Б-202";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"ТТП.1-22-1(И,О)";"0";"Практические (семинарские) занятия";"47";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"22";"16,0";"72,73";"6,0"
"42";"Д-415";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"Т.1-22-1(И,О)";"0";"Практические (семинарские) занятия";"42";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"30";"22,0";"73,33";"8,0"
"45";"А-108";"аудитория";"Корпус А";"корпус А";"2025-10-09 10:10:00";"ДИ ШкСН";"Т.1-22-2(И,О)";"0";"Практические (семинарские) занятия";"45";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"19,0";"70,37";"8,0"
"27";"Д-614";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"Государственное управление как процесс принятия и исполнения решений";"Т.1-22-3(И,О)";"0";"Практические (семинарские) занятия";"27";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"25";"15,0";"60,0";"10,0"
"140";"Б-108";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.1-21-1(И,О)";"0";"Практические (семинарские) занятия";"140";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"11";"7,0";"63,64";"4,0"
"78";"Б-116";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-21-1(И,О)";"0";"Лекция";"78";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"27";"15,0";"55,56";"12,0"
"78";"Б-116";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-21-2(И,О)";"0";"Лекция";"78";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"14";"12,0";"85,71";"2,0"
"143";"Д-416";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 10:10:00";"";"СЖД.3-21-1(И,О)";"1";"Лабораторная работа";"143";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"15";"2,0";"13,33";"13,0"
"141";"Б-312";"компьютерный класс";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"Выполнение работы по вариантам в Renga";"СЖД.3-21-1(И,О)";"2";"Лабораторная работа";"141";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"8";"6,0";"75,0";"2,0"
"88";"Г-215";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.1-24-1(И,З)";"0";"Практические (семинарские) занятия";"88";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"11";"0,0";"0,0";"11,0"
"88";"Г-215";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-24-1(И,З)";"0";"Практические (семинарские) занятия";"88";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"12";"0,0";"0,0";"12,0"
"1173";"Б-001(3)";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.1-23-1(И,З,У)";"0";"Практические (семинарские) занятия";"1173";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"5";"2,0";"40,0";"3,0"
"1173";"Б-001(3)";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.2-23-1(И,З,У)";"0";"Практические (семинарские) занятия";"1173";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"12";"11,0";"91,67";"1,0"
"1172";"Б-001(2)";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 10:10:00";"";"СЖД.1-22-1(И,З)";"0";"Лабораторная работа";"1172";"1,0";"";"";"";"2025-10-09 10:10:00";"10:10:00";"2,0";"числитель";"Чт";"16";"11,0";"68,75";"5,0"
"1172";"Б-001(2)";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-10-09 12:10:00";"";"СЖД.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"1172";"0,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"30";"0,0";"0,0";"30,0"
"58";"Г-212";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 12:10:00";"";"СЖД.2-25-1(И,О)";"0";"Практические (семинарские) занятия";"58";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"30";"21,0";"70,0";"9,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"СОД.1-25-1(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"28";"21,0";"75,0";"7,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"СОД.2-25-1(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"28";"23,0";"82,14";"5,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"СОД.3-25-1(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"27";"23,0";"85,19";"4,0"
"17";"Д-703";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"УК.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"17";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"17";"14,0";"82,35";"3,0"
"9";"В-107";"аудитория";"Корпус В";"корпус Б,В,Г";"2025-10-09 12:10:00";"Скалярное произведение";"КТ.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"9";"1,0";"0,0";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"20";"11,0";"55,0";"9,0"
"283";"Д-723";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"МР.1-25-1(И,О)";"0";"Практические (семинарские) занятия";"283";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"20";"9,0";"45,0";"11,0"
"68";"Д-501";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"ПС.2-25-1(И,О)";"1";"Лабораторная работа";"68";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"13";"9,0";"69,23";"4,0"
"74";"Г-225";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 12:10:00";"";"ПС.2-25-1(И,О)";"2";"Лабораторная работа";"74";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"12";"5,0";"41,67";"7,0"
"1";"Д-712";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"ПСЖ.3-25-1(И,О)";"2";"Практические (семинарские) занятия";"1";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"14";"1,0";"7,14";"13,0"
"92";"Г-109";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 12:10:00";"Решение задач, защита лабораторных работ";"ПСЖ.6-25-1(И,О)";"0";"Лабораторная работа";"92";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"17";"8,0";"47,06";"9,0"
"69";"Д-507";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"БАС.5-25-1(И,О)";"1";"Лабораторная работа";"69";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"11";"9,0";"81,82";"2,0"
"120";"Д-818";"компьютерный класс";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"БАС.5-25-1(И,О)";"2";"Лабораторная работа";"120";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"11";"0,0";"0,0";"11,0"
"4";"Д-717";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"БАС.5-25-2(И,О)";"0";"Практические (семинарские) занятия";"4";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"11";"8,0";"72,73";"3,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"ЭЖД.1-25-1(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"27";"21,0";"77,78";"6,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"ЭЖД.7-25-1(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"27";"24,0";"88,89";"3,0"
"24";"Д-805";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"ЭЖД.7-25-2(И,О)";"0";"Лекция";"24";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"12";"8,0";"66,67";"4,0"
"99";"Г-121";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 12:10:00";"";"СОД.1-24-1(И,О)";"0";"Практические (семинарские) занятия";"99";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"28";"0,0";"0,0";"28,0"
"88";"Г-215";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-10-09 12:10:00";"";"СОД.1-24-2(И,О)";"0";"Практические (семинарские) занятия";"88";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"13";"8,0";"61,54";"5,0"
"18";"Д-216";"аудитория";"Корпус Д";"корпус Д";"2025-10-09 12:10:00";"";"СОД.2-24-1(И,О)";"0";"Практические (семинарские) занятия";"18";"1,0";"";"";"";"2025-10-09 12:10:00";"12:10:00";"3,0";"числитель";"Чт";"29";"16,0";"55,17";"13,0"
